{'voltage': 118.63827020915339, 'addr': 1, 'power': 222.1718022789279, 'current': 1.6200716845878138, 'time': 1534212459}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 214.7167388862141, 'current': 1.5913978494623657, 'time': 1534212461}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 210.58564703364897, 'current': 1.5627240143369177, 'time': 1534212463}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 219.56400791740222, 'current': 1.6344086021505375, 'time': 1534212465}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 211.8304311774461, 'current': 1.5878136200716846, 'time': 1534212467}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 213.1911678168299, 'current': 1.5842293906810037, 'time': 1534212469}
{'voltage': 118.86253915094764, 'addr': 1, 'power': 216.30824372759858, 'current': 1.6559139784946235, 'time': 1534212471}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 211.25521585620288, 'current': 1.6738351254480284, 'time': 1534212473}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 203.77400631252337, 'current': 1.6129032258064517, 'time': 1534212475}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 209.00778366233348, 'current': 1.655913978494623, 'time': 1534212477}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 209.21922644840313, 'current': 1.6738351254480286, 'time': 1534212479}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 204.87100786390627, 'current': 1.6451612903225805, 'time': 1534212481}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 203.15331942438348, 'current': 1.5770609318996411, 'time': 1534212483}
{'voltage': 118.63827020915339, 'addr': 1, 'power': 223.3529262290697, 'current': 1.6451612903225807, 'time': 1534212485}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 223.83151447065748, 'current': 1.655913978494624, 'time': 1534212487}
{'voltage': 118.1897323255649, 'addr': 1, 'power': 208.70312416412563, 'current': 1.6344086021505375, 'time': 1534212489}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 213.13432835820896, 'current': 1.6666666666666667, 'time': 1534212491}
{'voltage': 118.41400126735915, 'addr': 1, 'power': 2.639624458353394, 'current': 0.025089605734767026, 'time': 1534212493}
{'voltage': 118.41400126735915, 'addr': 1, 'power': 2.5327662761461505, 'current': 0.025089605734767026, 'time': 1534212495}
{'voltage': 118.41400126735915, 'addr': 1, 'power': 5.263333868292944, 'current': 0.03942652329749103, 'time': 1534212497}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 3.8605360295297704, 'current': 0.02867383512544803, 'time': 1534212499}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 2.525945541111646, 'current': 0.02150537634408602, 'time': 1534212502}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 3.8446209811159267, 'current': 0.03584229390681003, 'time': 1534212504}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 2.92154817311293, 'current': 0.025089605734767026, 'time': 1534212506}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 4.241360402289626, 'current': 0.03942652329749103, 'time': 1534212508}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 2.6441716150430645, 'current': 0.02150537634408602, 'time': 1534212510}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 3.2330284063553205, 'current': 0.03225806451612903, 'time': 1534212512}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 6.024982613812657, 'current': 0.05734767025089603, 'time': 1534212514}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 2.0200743593858665, 'current': 0.017921146953405017, 'time': 1534212516}
{'voltage': 119.08680809274188, 'addr': 1, 'power': 3.760498582357032, 'current': 0.03584229390681003, 'time': 1534212518}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 4.833627561119135, 'current': 0.04301075268817203, 'time': 1534212520}
{'voltage': 118.63827020915339, 'addr': 1, 'power': 3.759361793184615, 'current': 0.03225806451612903, 'time': 1534212522}
{'voltage': 118.41400126735915, 'addr': 1, 'power': 3.9514791633231687, 'current': 0.03584229390681003, 'time': 1534212524}
{'voltage': 119.08680809274188, 'addr': 1, 'power': 3.07046755469962, 'current': 0.03225806451612903, 'time': 1534212526}
{'voltage': 118.86253915094764, 'addr': 1, 'power': 2.296314128283315, 'current': 0.02867383512544803, 'time': 1534212528}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 115.59213341892685, 'current': 0.8709677419354838, 'time': 1534212530}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 152.6514604397368, 'current': 1.093189964157706, 'time': 1534212532}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 516.1932274113306, 'current': 3.7383512544802873, 'time': 1534212534}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 585.7874605467287, 'current': 4.258064516129032, 'time': 1534212536}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 563.947466966244, 'current': 4.100358422939069, 'time': 1534212538}
{'voltage': 114.60142925685706, 'addr': 1, 'power': 545.4155298774944, 'current': 4.078853046594983, 'time': 1534212540}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 545.5883218317017, 'current': 4.229390681003584, 'time': 1534212542}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 555.4374632215269, 'current': 4.258064516129032, 'time': 1534212544}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 538.1287112822982, 'current': 4.064516129032258, 'time': 1534212546}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 561.8330391055476, 'current': 4.136200716845877, 'time': 1534212548}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 537.6467126731933, 'current': 3.971326164874552, 'time': 1534212550}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 535.3754079067031, 'current': 4.089605734767025, 'time': 1534212552}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 564.1589097523138, 'current': 4.207885304659498, 'time': 1534212554}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 566.4177098379073, 'current': 4.197132616487455, 'time': 1534212557}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 471.19001765366727, 'current': 3.508960573476702, 'time': 1534212559}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 420.2368533675707, 'current': 3.1505376344086025, 'time': 1534212561}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 418.3452361846682, 'current': 3.146953405017921, 'time': 1534212563}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 421.6942170866101, 'current': 3.1254480286738353, 'time': 1534212565}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 449.0067137431124, 'current': 3.4301075268817205, 'time': 1534212567}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 486.30704006847475, 'current': 3.5197132616487448, 'time': 1534212569}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 491.9523350986999, 'current': 3.6379928315412187, 'time': 1534212571}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 451.47923019312043, 'current': 3.4444444444444446, 'time': 1534212573}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 504.91514203177667, 'current': 3.6379928315412196, 'time': 1534212575}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 504.60025143101694, 'current': 3.6917562724014337, 'time': 1534212577}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 495.4741079548494, 'current': 3.7383512544802864, 'time': 1534212579}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 491.33164821056016, 'current': 3.7634408602150535, 'time': 1534212581}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 434.865056438239, 'current': 3.232974910394265, 'time': 1534212583}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 465.3253223131655, 'current': 3.3655913978494625, 'time': 1534212585}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 456.19122131279084, 'current': 3.329749103942652, 'time': 1534212587}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 452.1294735997433, 'current': 3.401433691756272, 'time': 1534212589}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 431.28189696677896, 'current': 3.308243727598567, 'time': 1534212591}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 431.31145348526184, 'current': 3.3512544802867383, 'time': 1534212593}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 430.26788102498256, 'current': 3.3333333333333335, 'time': 1534212595}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 512.5975632589739, 'current': 3.709677419354838, 'time': 1534212597}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 455.56826084630603, 'current': 3.333333333333333, 'time': 1534212599}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 476.9080671909271, 'current': 3.5663082437275984, 'time': 1534212601}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 445.4985823570321, 'current': 3.347670250896057, 'time': 1534212603}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 486.61624672337246, 'current': 3.526881720430107, 'time': 1534212605}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 450.62209115711755, 'current': 3.4731182795698925, 'time': 1534212607}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 481.17784732252704, 'current': 3.491039426523297, 'time': 1534212609}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 472.3336275611191, 'current': 3.544802867383513, 'time': 1534212612}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 442.9885518643342, 'current': 3.3512544802867392, 'time': 1534212614}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 465.9516931471674, 'current': 3.3727598566308243, 'time': 1534212616}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 437.0158615524528, 'current': 3.347670250896057, 'time': 1534212618}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 441.9768095008827, 'current': 3.2258064516129035, 'time': 1534212620}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 469.57236666131706, 'current': 3.422939068100358, 'time': 1534212622}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 448.2530225217995, 'current': 3.3727598566308243, 'time': 1534212624}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 434.3648692023753, 'current': 3.2401433691756276, 'time': 1534212626}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 468.2013989193817, 'current': 3.4301075268817205, 'time': 1534212628}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 445.9055528807575, 'current': 3.433691756272401, 'time': 1534212630}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 450.6846145616006, 'current': 3.362007168458781, 'time': 1534212632}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 421.0894452468839, 'current': 3.2473118279569895, 'time': 1534212634}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 470.9831220242872, 'current': 3.422939068100358, 'time': 1534212636}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 428.6127159899428, 'current': 3.2652329749103943, 'time': 1534212638}
{'voltage': 115.27423608223977, 'addr': 1, 'power': 431.93441395174665, 'current': 3.32258064516129, 'time': 1534212640}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 459.2150805114213, 'current': 3.340501792114695, 'time': 1534212642}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 458.1374043759696, 'current': 3.3906810035842296, 'time': 1534212644}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 448.2257395816615, 'current': 3.351254480286739, 'time': 1534212646}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 434.2739260685819, 'current': 3.2974910394265233, 'time': 1534212648}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 450.08666345690904, 'current': 3.3835125448028673, 'time': 1534212650}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 438.49709784411294, 'current': 3.3082437275985668, 'time': 1534212652}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 468.31166746910617, 'current': 3.4767025089605728, 'time': 1534212654}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 453.6516343016103, 'current': 3.333333333333333, 'time': 1534212656}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 460.20295030225225, 'current': 3.3440860215053765, 'time': 1534212658}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 475.02781789974847, 'current': 3.4265232974910393, 'time': 1534212660}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 451.5508479109827, 'current': 3.290322580645161, 'time': 1534212662}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 467.77055582303535, 'current': 3.397849462365591, 'time': 1534212664}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 433.3781362007169, 'current': 3.161290322580645, 'time': 1534212666}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 444.1514871877173, 'current': 3.279569892473118, 'time': 1534212669}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 463.7213127908842, 'current': 3.3620071684587804, 'time': 1534212671}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 458.9820387310759, 'current': 3.351254480286739, 'time': 1534212673}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 460.8429626063232, 'current': 3.311827956989247, 'time': 1534212675}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 433.91470069009785, 'current': 3.304659498207885, 'time': 1534212677}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 426.1129165997967, 'current': 3.236559139784946, 'time': 1534212679}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 423.058364093511, 'current': 3.290322580645161, 'time': 1534212681}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 424.91587760124116, 'current': 3.229390681003584, 'time': 1534212683}
{'voltage': 115.27423608223977, 'addr': 1, 'power': 412.545337826994, 'current': 3.154121863799283, 'time': 1534212685}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 425.6741159792436, 'current': 3.157706093189964, 'time': 1534212687}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 397.2964478681859, 'current': 3.039426523297491, 'time': 1534212689}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 422.072767881025, 'current': 3.1648745519713266, 'time': 1534212691}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 427.76126089980204, 'current': 3.1577060931899643, 'time': 1534212693}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 427.71237896538804, 'current': 3.1254480286738353, 'time': 1534212695}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 423.79045632054783, 'current': 3.100358422939068, 'time': 1534212697}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 463.3620874124005, 'current': 3.3835125448028673, 'time': 1534212699}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 388.17144118119086, 'current': 2.849462365591398, 'time': 1534212701}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 431.8912159631948, 'current': 3.1469534050179218, 'time': 1534212703}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 393.740571336864, 'current': 2.8781362007168467, 'time': 1534212705}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 418.03261916225324, 'current': 3.0430107526881716, 'time': 1534212707}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 403.1929733055155, 'current': 2.978494623655914, 'time': 1534212709}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 425.538838067726, 'current': 3.1039426523297484, 'time': 1534212711}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 381.04945701599524, 'current': 2.8566308243727594, 'time': 1534212713}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 374.02409993045524, 'current': 2.8602150537634405, 'time': 1534212715}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 396.958821483978, 'current': 3.0286738351254474, 'time': 1534212717}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 389.11270261595246, 'current': 2.9713261648745526, 'time': 1534212719}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 387.7678810249827, 'current': 2.9677419354838706, 'time': 1534212721}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 390.40864227250836, 'current': 2.9928315412186377, 'time': 1534212724}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 381.42459744289295, 'current': 2.946236559139785, 'time': 1534212726}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 389.6117530626437, 'current': 2.9964157706093193, 'time': 1534212728}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 400.8625555020597, 'current': 2.899641577060932, 'time': 1534212730}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 415.92842240410846, 'current': 2.9856630824372763, 'time': 1534212732}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 393.89290108596805, 'current': 2.935483870967742, 'time': 1534212734}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 410.45364574974593, 'current': 3.021505376344086, 'time': 1534212736}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 389.230928689884, 'current': 2.9139784946236555, 'time': 1534212738}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 349.451265179479, 'current': 2.648745519713261, 'time': 1534212740}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 390.8099288503719, 'current': 2.953405017921147, 'time': 1534212742}
{'voltage': 115.94704290762249, 'addr': 1, 'power': 376.9831621462579, 'current': 2.878136200716846, 'time': 1534212744}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 415.7908709142459, 'current': 3.0, 'time': 1534212746}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 391.43061573851173, 'current': 2.9534050179211473, 'time': 1534212748}
{'voltage': 115.27423608223977, 'addr': 1, 'power': 360.76913818006744, 'current': 2.8064516129032255, 'time': 1534212750}
{'voltage': 115.04996714044553, 'addr': 1, 'power': 376.6216631894292, 'current': 2.7491039426523294, 'time': 1534212752}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 411.9792168191301, 'current': 3.010752688172043, 'time': 1534212754}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 381.1119804204783, 'current': 2.89247311827957, 'time': 1534212756}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 371.5981918365164, 'current': 2.8673835125448024, 'time': 1534212758}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 396.0505269352164, 'current': 2.838709677419354, 'time': 1534212760}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 386.86981757877277, 'current': 2.824372759856631, 'time': 1534212762}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 414.66886000106996, 'current': 3.146953405017921, 'time': 1534212764}
{'voltage': 116.17131184941674, 'addr': 1, 'power': 371.0593537687905, 'current': 2.89247311827957, 'time': 1534212766}
{'voltage': 115.72277396582825, 'addr': 1, 'power': 419.47747820039586, 'current': 3.236559139784946, 'time': 1534212768}
{'voltage': 115.49850502403402, 'addr': 1, 'power': 378.8622746482641, 'current': 2.7956989247311834, 'time': 1534212770}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 244.93032151072592, 'current': 1.910394265232975, 'time': 1534212774}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 237.97317177553091, 'current': 1.8064516129032253, 'time': 1534212776}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 250.55515433584762, 'current': 1.8422939068100357, 'time': 1534212779}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 255.52747017600166, 'current': 1.9103942652329746, 'time': 1534212781}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 260.2906168084309, 'current': 2.007168458781362, 'time': 1534212783}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 233.2100251431017, 'current': 1.8207885304659497, 'time': 1534212785}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 207.70957042743274, 'current': 1.6487455197132614, 'time': 1534212787}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 202.27230781575994, 'current': 1.6308243727598566, 'time': 1534212789}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 205.8009014069438, 'current': 1.6594982078853044, 'time': 1534212791}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 194.37958059166533, 'current': 1.4695340501792118, 'time': 1534212793}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 211.83952549082542, 'current': 1.5806451612903223, 'time': 1534212795}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 208.28933290536557, 'current': 1.5483870967741937, 'time': 1534212797}
{'voltage': 117.29265655838793, 'addr': 1, 'power': 223.75193922858827, 'current': 1.691756272401434, 'time': 1534212799}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 212.66710800834537, 'current': 1.6523297491039426, 'time': 1534212801}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 203.21925319638365, 'current': 1.6272401433691757, 'time': 1534212803}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 196.79639437222488, 'current': 1.5627240143369177, 'time': 1534212805}
{'voltage': 116.61984973300522, 'addr': 1, 'power': 199.13818006740496, 'current': 1.4659498207885304, 'time': 1534212807}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 225.43211362542132, 'current': 1.6487455197132619, 'time': 1534212809}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 206.13739100197938, 'current': 1.5878136200716848, 'time': 1534212811}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 208.5473840475044, 'current': 1.6379928315412187, 'time': 1534212813}
{'voltage': 117.0683876165937, 'addr': 1, 'power': 197.13061038891567, 'current': 1.5842293906810039, 'time': 1534212815}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 205.39052051570104, 'current': 1.5197132616487454, 'time': 1534212817}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 220.95089070775154, 'current': 1.634408602150538, 'time': 1534212819}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 212.8592253784839, 'current': 1.6272401433691752, 'time': 1534212821}
{'voltage': 116.39558079121097, 'addr': 1, 'power': 202.2120579896218, 'current': 1.5125448028673838, 'time': 1534212823}
{'voltage': 117.51692550018218, 'addr': 1, 'power': 213.62996843738296, 'current': 1.5770609318996414, 'time': 1534212825}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 216.3537152944953, 'current': 1.6272401433691759, 'time': 1534212827}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 203.44774782003958, 'current': 1.6379928315412184, 'time': 1534212829}
{'voltage': 116.84411867479946, 'addr': 1, 'power': 194.67969293318356, 'current': 1.53405017921147, 'time': 1534212831}
{'voltage': 117.74119444197642, 'addr': 1, 'power': 214.50870646766168, 'current': 1.5806451612903225, 'time': 1534212833}
{'voltage': 117.96546338377067, 'addr': 1, 'power': 208.78269940619487, 'current': 1.6236559139784947, 'time': 1534212836}
